q_id,corr_opt,diff_lev,top_id,chap_id
16484,['1'],10,3312,269
16485,['3'],15,3376,282
16489,['2'],26,3419,259
16490,['4'],2,3376,282
16494,['4'],13,3316,269
16497,['2'],10,3318,269
16498,['2'],15,3376,282
16501,['3'],12,3316,269
16502,['3'],2,3417,259
16503,['4'],2,3371,282
16505,['1'],10,3376,282
16506,['2'],12,3316,269
16509,['3'],2,3376,282
16510,['2'],26,3286,275
16513,['4'],10,3376,282
16516,['2'],2,3376,282
16517,['3'],12,3330,269
16520,['2'],26,3374,282
16523,['2'],15,3280,271
16525,['2'],26,3419,259
16527,['3'],15,3159,265
16529,['3'],26,3156,265
16531,['3'],25,3376,282
16532,['2'],10,3159,265
16534,['3'],15,3377,282
16538,['3'],2,3236,274
16540,['3'],12,3159,265
16542,['3'],26,3165,265
16544,['2'],15,3376,282
16545,['1'],13,3163,265
16546,['2'],10,3163,265
16547,['3'],2,3376,282
16548,['2'],26,3354,283
16549,['1'],12,3376,282
16551,['3'],1,3162,265
16552,['3'],2,3376,282
16554,['3'],12,3280,271
16557,['3'],3,3376,282
16558,['3'],26,3236,274
16560,['1'],12,3377,282
16561,['3'],16,3418,259
16563,['2'],2,3282,271
16566,['1'],12,3236,274
16567,['4'],3,3419,259
16572,['4'],3,3379,282
16574,['2'],3,3376,282
16577,['3'],11,3377,282
16579,['2'],26,3379,282
16581,['2'],13,3419,259
16582,['4'],15,3378,282
16583,['2'],26,3419,259
16585,['3'],15,3374,282
16588,['1'],12,3376,282
16589,['1'],12,3156,265
16590,['1'],26,3166,265
16591,['1'],26,3166,265
16592,['3'],12,3340,278
16596,['1'],12,3237,274
16597,['1'],13,3375,282
16598,['4'],12,3238,274
16599,['4'],12,3238,274
16604,['3'],15,3378,282
16606,['2'],15,3239,274
16607,['3'],12,3238,274
16608,['1'],7,3378,282
16609,['2'],1,3378,282
16611,['2'],10,3378,282
16612,['3'],15,3239,274
16614,['2'],3,3243,274
16615,['1'],10,3375,282
16617,['3'],10,3378,282
16619,['4'],9,3378,282
16620,['4'],10,3378,282
16621,['4'],10,3378,282
16622,['3'],10,3378,282
16623,['2'],12,3238,274
16624,['3'],10,3378,282
16626,['3'],25,3378,282
16628,['2'],25,3378,282
16629,['1'],13,3378,282
16642,['1'],4,3238,274
16646,['2'],15,3354,283
16649,['1'],15,3239,274
16652,['2'],12,3149,266
16653,['4'],15,3354,283
16655,['1'],12,3414,259
16656,['3'],15,3344,284
16658,['1'],12,3387,279
16659,['3'],13,3355,283
16661,['3'],14,3356,283
16662,['4'],13,3417,259
16663,['2'],14,3376,282
16664,['1'],10,3137,264
16671,['1'],13,3336,278
16673,['1'],25,3354,283
16677,['1'],12,3356,283
16678,['4'],13,3243,274
16679,['2'],13,3375,282
16681,['1'],15,3236,274
16682,['3'],12,3243,274
16683,['2'],12,3356,283
16687,['3'],11,3353,283
16691,['3'],11,3353,283
16694,['1'],10,3376,282
16696,['4'],12,3269,273
16697,['2'],25,3378,282
16698,['2'],12,3379,282
16700,['2'],26,3361,281
16701,['4'],13,3341,284
16702,['2'],12,3377,282
16703,['2'],12,3280,271
16707,['1'],20,3266,273
16709,['2'],5,3241,274
16710,['2'],7,3307,270
16716,['3'],13,3266,273
16720,['3'],13,3271,273
16721,['2'],13,3166,265
16722,['3'],20,3418,259
16723,['3'],13,3169,265
16724,['4'],13,3156,265
16726,['1'],10,3171,265
16727,['1'],13,3379,282
16728,['3'],26,3418,259
16729,['1'],13,3169,265
16731,['1'],13,3360,281
16732,['1'],26,3183,268
16733,['1'],10,3345,284
16735,['1'],10,3148,266
16736,['1'],15,3378,282
16737,['1'],13,3148,266
16741,['2'],13,3148,266
16742,['4'],13,3148,266
16743,['4'],10,3148,266
16744,['4'],10,3348,284
16745,['2'],13,3408,258
16748,['1'],10,3149,266
16752,['2'],10,3382,279
16756,['4'],20,3145,264
16758,['3'],13,3326,269
16759,['3'],20,3145,264
16760,['2'],7,3145,264
16763,"['1', '2', '4']",13,3387,279
16766,['2'],13,3387,279
16771,['2'],13,3387,279
16772,['4'],25,3264,273
16773,['2'],10,3259,272
16775,['1'],20,3382,279
16782,['2'],23,3149,266
16783,['3'],3,3149,266
16785,['3'],10,3220,287
16788,['2'],10,3214,287
16789,['2'],13,3215,287
16791,"['1', '2', '4']",13,3214,287
16793,['1'],26,3441,260
16797,['2'],25,3143,264
16800,['1'],13,3220,287
16801,['3'],10,3422,262
16804,['3'],13,3428,262
16808,['1'],10,3382,279
16819,"['1', '2', '3']",2,3311,270
16820,['4'],10,3383,279
16821,['3'],15,3264,273
16823,['1'],15,3252,272
16824,['2'],2,3269,273
16825,['1'],7,3262,272
16827,['3'],13,3423,262
16828,['3'],9,3264,273
16834,['2'],9,3236,274
16835,['4'],10,3299,270
16836,['4'],10,3259,272
16837,['2'],13,3300,270
16839,['2'],10,3259,272
16840,['3'],9,3304,270
16841,['2'],15,3299,270
16846,['2'],9,3264,273
16848,"['1', '4']",9,3298,270
16849,['3'],12,3264,273
16852,['3'],3,3266,273
16853,['3'],2,3264,273
16855,['2'],9,3259,272
16856,['2'],12,3301,270
16858,['3'],12,3264,273
16859,['3'],12,3280,271
16860,['2'],24,3258,272
16861,['2'],2,3266,273
16862,['4'],15,3259,272
16863,['1'],12,3326,269
16864,['4'],12,3280,271
16867,['2'],12,3259,272
16868,"['2', '4']",12,3304,270
16869,['4'],1,3256,272
16870,['2'],12,3266,273
16874,"['2', '3']",3,3259,272
16876,['3'],3,3254,272
16882,['3'],12,3266,273
16884,['1'],12,3254,272
16886,['3'],12,3259,272
16887,['3'],13,3259,272
16893,['1'],12,3266,273
16896,['1'],9,3304,270
16898,"['1', '2', '3', '4']",4,3320,269
16900,['4'],12,3304,270
16901,['3'],25,3266,273
16903,['1'],9,3266,273
16904,['1'],11,3312,269
16907,['2'],12,3304,270
16912,['1'],15,3266,273
16916,['4'],9,3266,273
16917,['3'],12,3266,273
16922,['1'],15,3326,269
16923,['2'],15,3252,272
16927,['2'],12,3280,271
16930,['3'],12,3316,269
16937,['3'],12,3326,269
16941,['2'],3,3254,272
16942,['1'],12,3304,270
16943,['1'],11,3277,271
16947,['2'],15,3261,272
16948,['2'],9,3264,273
16950,['1'],15,3262,272
16951,['4'],12,3259,272
16953,['1'],12,3254,272
16957,['2'],13,3280,271
16959,['1'],12,3254,272
16960,['3'],13,3254,272
16962,['1'],13,3236,274
16965,"['1', '2']",10,3322,269
16966,['4'],26,3277,271
16974,['4'],13,3271,273
16975,['3'],10,3417,259
16977,['2'],15,3266,273
16978,['4'],14,3302,270
16979,['4'],13,3307,270
16980,['3'],13,3269,273
16981,['2'],12,3317,269
16989,['4'],10,3280,271
16993,"['1', '2', '4']",15,3281,271
16996,['1'],17,3280,271
16999,['4'],5,3266,273
17000,['3'],13,3266,273
17013,['2'],13,3305,270
17016,['3'],13,3280,271
17020,['1'],14,3282,271
17021,['2'],14,3564,310
17028,['4'],13,3304,270
17029,['1'],26,3280,271
17031,['2'],13,3280,271
17035,['1'],13,3266,273
17043,['4'],5,3266,273
17044,['1'],13,3301,270
17045,['4'],10,3269,273
17046,['4'],13,3269,273
17047,['3'],13,3305,270
17048,['1'],13,3269,273
17055,['1'],13,3264,273
17056,['2'],16,3252,272
17057,['1'],10,3326,269
17060,['2'],13,3271,273
17062,['4'],10,3317,269
17066,['1'],13,3317,269
17073,['3'],15,3311,270
17087,['4'],13,3302,270
17089,['3'],13,3239,274
17090,['4'],25,3311,270
17093,['4'],14,3271,273
17096,['3'],6,3185,286
17099,['3'],13,3322,269
17102,['3'],13,3271,273
17106,['3'],13,3322,269
17109,"['2', '4']",9,3271,273
17112,['1'],14,3185,286
17121,['4'],13,3317,269
17122,['4'],14,3264,273
17123,['3'],13,3317,269
17127,['3'],12,3254,272
17131,['2'],13,3302,270
17132,['1'],3,3185,286
17133,['1'],12,3317,269
17137,['2'],12,3204,288
17139,['1'],25,3185,286
17140,['3'],3,3189,286
17141,['2'],13,3205,288
17152,['1'],12,3269,273
17156,['3'],3,3270,273
17159,['2'],6,3205,288
17160,['4'],3,3309,270
17162,['1'],13,3210,288
17163,['4'],15,3208,288
17166,['4'],3,3185,286
17168,['2'],10,3207,288
17169,['4'],3,3185,286
17171,['3'],15,3208,288
17172,['1'],14,3190,286
17174,['2'],26,3189,286
17175,['1'],10,3207,288
17187,"['1', '3', '4']",3,3266,273
17194,['2'],3,3190,286
17197,['3'],3,3189,286
17199,['2'],12,3393,280
17200,['4'],3,3394,280
17201,['3'],12,3418,259
17206,['1'],3,3187,286
17210,['4'],3,3187,286
17211,['3'],12,3188,286
17214,['4'],3,3187,286
17216,['1'],3,3187,286
17217,['2'],12,3226,289
17218,['1'],3,3226,289
17222,"['1', '3']",12,3226,289
17224,['1'],15,3226,289
17225,['3'],25,3227,289
17226,['2'],13,3229,289
17230,['4'],3,3364,281
17231,['2'],15,3367,281
17232,['3'],13,3345,284
17233,['4'],13,3172,267
17235,['2'],12,3346,284
17239,['2'],11,3375,282
17240,['4'],13,3173,267
17241,['3'],15,3375,282
17243,['1'],12,3378,282
17246,['1'],10,3384,279
17247,['1'],15,3322,269
17249,['2'],12,3316,269
17251,['4'],12,3311,270
17252,['1'],2,3271,273
17255,['4'],3,3318,269
17259,['3'],13,3178,267
17263,['2'],12,3189,286
17267,['2'],15,3189,286
17268,['3'],10,4336,622
17269,['4'],15,4336,622
17270,['3'],2,4336,622
17271,['2'],2,4337,622
17272,['1'],2,4335,622
17273,['3'],26,4339,624
17274,['4'],1,4336,622
17275,['3'],2,4339,624
17276,['1'],1,4336,622
17277,['4'],26,4336,622
17278,['2'],1,4336,622
17279,['2'],1,4336,622
17280,['2'],1,4336,622
17281,['1'],1,4336,622
17282,['1'],1,4336,622
17283,['4'],1,4336,622
17284,['4'],1,4336,622
17285,['3'],1,4336,622
17286,['2'],1,4336,622
17287,['2'],10,4336,622
17288,['2'],1,4336,622
17289,['4'],1,4336,622
17290,['2'],1,4336,622
17291,['3'],1,4337,622
17292,['3'],13,4336,622
17294,['4'],10,4337,622
17295,['3'],10,4337,622
17296,['4'],4,4337,622
17297,['2'],1,4337,622
17298,['4'],1,4337,622
17299,['4'],13,4337,622
17300,['1'],1,4337,622
17301,['1'],10,4337,622
17302,['4'],1,4337,622
17303,['2'],10,4336,622
17304,['1'],4,4337,622
17305,['3'],1,4336,622
17306,['4'],10,4337,622
17307,['4'],1,4337,622
17308,['1'],1,4337,622
17309,['3'],1,4336,622
17310,['2'],13,4337,622
17311,['4'],1,4337,622
17312,['1'],1,4337,622
17313,['4'],1,4337,622
17314,['2'],1,4337,622
17316,['1'],1,4337,622
17318,['4'],1,4338,622
17319,['4'],1,4338,622
17320,['4'],1,4338,622
17321,['2'],1,4338,622
17322,['1'],1,4338,622
17323,['2'],1,4338,622
17324,['2'],13,4336,622
17325,['2'],1,4341,624
17326,['2'],1,4339,624
17327,['1'],4,4339,624
17328,['4'],1,4336,622
17329,['4'],1,4339,624
17330,['2'],13,4336,622
17331,['1'],1,4341,624
17332,['1'],1,4339,624
17333,['4'],1,4340,624
17334,['2'],1,4346,587
17335,['2'],1,4340,624
17336,['2'],1,4340,624
17337,['1'],1,4339,624
17338,['1'],1,4339,624
17339,['4'],1,4339,624
17340,['2'],13,4340,624
17342,['4'],13,4340,624
17343,['4'],13,4340,624
17344,['4'],13,4340,624
17345,['4'],1,4340,624
17346,['2'],13,4340,624
17347,['3'],22,4386,626
17348,['2'],13,4511,610
17349,['1'],13,4386,626
17350,['3'],13,4340,624
17351,['2'],22,4340,624
17352,['1'],13,4340,624
17353,['1'],1,4340,624
17354,['4'],1,4386,626
17355,['4'],13,4340,624
17356,['2'],22,4340,624
17357,['2'],13,4340,624
17358,['1'],13,4340,624
17359,['1'],10,4386,626
17360,['1'],1,4340,624
17361,['2'],25,4481,605
17362,['2'],10,4340,624
17363,['3'],13,4385,626
17364,['4'],13,4386,626
17365,['1'],1,4340,624
17366,['2'],22,4386,626
17367,['1'],13,4340,624
17368,['2'],13,4342,624
17369,['3'],22,4386,626
17370,['3'],13,4340,624
17371,['2'],22,4340,624
17372,['1'],22,4340,624
17373,['4'],22,4386,626
17374,['2'],13,4340,624
17375,['4'],1,4340,624
17376,['4'],1,4340,624
17377,['4'],13,4340,624
17378,['1'],24,4386,626
17379,['2'],1,4386,626
17380,['3'],13,4385,626
17381,['2'],13,4340,624
17382,['3'],22,4386,626
17383,['4'],13,4347,587
17384,['4'],22,4340,624
17385,['2'],22,4386,626
17386,['3'],13,4386,626
17387,['1'],13,4340,624
17388,['1'],22,4340,624
17389,['2'],13,4529,612
17390,['2'],13,4386,626
17391,['4'],22,4347,587
17392,['1'],1,4340,624
17393,['3'],4,4545,615
17394,['1'],1,4340,624
17395,['1'],13,4340,624
17396,['2'],13,4416,594
17397,['4'],13,4386,626
17398,['1'],13,4481,605
17399,['1'],1,4347,587
17400,['2'],4,4340,624
17401,['1'],1,4347,587
17402,['4'],13,4341,624
17403,['2'],10,4341,624
17404,['4'],13,4341,624
17405,['1'],13,4341,624
17406,['4'],1,4341,624
17407,['4'],13,4341,624
17408,['4'],13,4341,624
17410,['3'],1,4341,624
17412,['2'],15,4341,624
17413,['1'],13,4341,624
17414,['1'],10,4341,624
17415,['3'],1,4339,624
17416,['3'],22,4341,624
17417,['2'],25,4341,624
17418,['3'],25,4341,624
17419,['1'],10,4341,624
17420,['1'],24,4341,624
17421,['3'],10,4341,624
17422,['3'],10,4341,624
17423,['1'],1,4339,624
17424,['4'],13,4341,624
17425,['3'],13,4341,624
17426,['1'],13,4341,624
17427,['3'],10,4341,624
17428,['2'],13,4341,624
17429,['2'],10,4341,624
17430,['1'],13,4342,624
17434,['1'],10,4342,624
17435,['3'],1,4341,624
17436,['3'],10,4342,624
17437,['3'],13,4342,624
17438,['4'],10,4342,624
17439,['3'],22,4342,624
17440,['2'],10,4342,624
17441,['2'],4,4339,624
17442,['3'],1,4342,624
17443,['1'],10,4342,624
17444,['2'],10,4342,624
17445,['4'],10,4342,624
17446,['2'],10,4342,624
17447,['3'],1,4342,624
17448,['1'],10,4342,624
17449,['2'],13,4339,624
17450,['4'],10,4342,624
17451,['4'],2,4345,624
17453,['3'],1,4345,624
17454,['2'],4,4342,624
17455,['4'],1,4342,624
17456,['2'],10,4342,624
17457,['3'],10,4342,624
17458,['2'],13,4342,624
17460,['1'],15,4342,624
17461,['3'],2,4340,624
17462,['2'],13,4342,624
17463,['2'],13,4342,624
17464,['2'],16,4538,614
17465,['1'],1,4340,624
17466,['3'],10,4337,622
17467,['3'],13,4538,614
17468,['3'],1,4340,624
17469,['2'],10,4342,624
17470,['2'],2,4342,624
17471,['1'],13,4342,624
17472,['3'],10,4342,624
17474,['3'],10,4342,624
17475,['2'],1,4386,626
17476,['3'],25,4342,624
17477,['2'],10,4342,624
17478,['4'],13,4339,624
17481,['2'],13,4340,624
17482,['1'],1,4342,624
17483,['4'],1,4342,624
17484,['2'],1,4386,626
17485,['2'],1,4342,624
17486,['4'],1,4342,624
17487,['1'],10,4342,624
17488,['2'],1,4342,624
17489,['2'],1,4342,624
17491,['4'],1,4342,624
17492,['3'],13,4342,624
17493,['4'],13,4345,624
17495,['3'],13,4347,587
17496,['3'],1,4345,624
17497,['3'],22,4345,624
17498,['2'],13,4538,614
17499,['2'],13,4345,624
17500,['2'],10,4345,624
17501,['3'],22,4345,624
17502,['3'],13,4345,624
17503,['4'],10,4345,624
17504,['1'],1,4345,624
17505,['2'],25,4345,624
17506,['2'],13,4345,624
17507,['1'],10,4345,624
17508,['2'],13,4345,624
17509,['3'],10,4345,624
17510,['2'],10,4345,624
17511,['2'],10,4345,624
17512,['4'],13,4345,624
17513,['3'],16,4345,624
17514,['3'],13,4340,624
17515,['4'],25,4345,624
17516,['4'],13,4345,624
17517,['1'],13,4345,624
17518,['1'],10,4345,624
17519,['2'],1,4345,624
17520,['4'],13,4545,615
17521,['3'],2,4345,624
17522,['1'],13,4345,624
17523,['2'],13,4345,624
17524,['2'],13,4345,624
17525,['3'],26,4509,610
17526,['3'],25,4345,624
17527,['1'],1,4347,587
17528,['2'],10,4347,587
17529,['3'],10,4347,587
17530,['1'],10,4347,587
17531,['1'],19,4347,587
17532,['2'],19,4347,587
17533,['1'],1,4347,587
17534,['2'],1,4347,587
17535,['2'],1,4347,587
17536,['4'],1,4489,607
17537,['4'],1,4347,587
17538,['2'],1,4347,587
17539,['2'],1,4347,587
17540,['3'],13,4350,587
17541,['3'],1,4347,587
17542,['3'],1,4347,587
17545,['2'],1,4347,587
17546,['1'],1,4347,587
17547,['4'],1,4347,587
17548,['3'],1,4347,587
17549,['1'],1,4347,587
17550,['3'],1,4347,587
17551,['2'],10,4347,587
17552,['4'],1,4347,587
17553,['4'],1,4347,587
17554,['1'],1,4347,587
17555,['4'],1,4347,587
17556,['4'],1,4347,587
17557,['4'],1,4347,587
17558,['2'],1,4347,587
17559,['3'],1,4347,587
17560,['4'],10,4347,587
17561,['2'],1,4347,587
17562,['3'],15,4347,587
17563,['1'],15,4347,587
17564,['1'],15,4347,587
17565,['1'],26,4347,587
17566,['3'],2,4347,587
17567,['4'],9,4347,587
17568,['3'],2,4347,587
17569,['1'],2,4347,587
17570,['4'],25,4347,587
17571,['2'],15,4347,587
17572,['1'],13,4347,587
17573,['2'],15,4348,587
17574,['4'],10,4348,587
17575,['2'],2,4348,587
17576,['2'],2,4348,587
17577,['2'],10,4348,587
17578,['3'],10,4348,587
17579,['1'],2,4348,587
17580,['3'],2,4348,587
17581,['3'],2,4348,587
17582,['4'],2,4348,587
17583,['3'],2,4347,587
17584,['1'],2,4348,587
17585,['1'],2,4348,587
17586,['4'],2,4348,587
17587,['3'],2,4348,587
17588,['1'],2,4347,587
17589,['2'],2,4348,587
17590,['1'],2,4348,587
17591,['1'],2,4348,587
17592,['2'],2,4348,587
17593,['1'],2,4349,587
17594,['3'],2,4349,587
17595,['1'],2,4349,587
17596,['2'],2,4349,587
17597,['3'],2,4349,587
17598,['1'],2,4349,587
17599,['2'],2,4349,587
17600,['4'],2,4349,587
17601,['4'],2,4349,587
17602,['2'],2,4349,587
17603,['1'],2,4349,587
17604,['4'],2,4349,587
17605,['3'],15,4349,587
17606,['4'],2,4349,587
17608,['2'],13,4349,587
17609,['4'],2,4349,587
17610,['1'],2,4349,587
17611,['4'],2,4349,587
17612,['4'],2,4349,587
17613,['4'],7,4349,587
17614,['1'],24,4349,587
17615,['1'],12,4349,587
17616,['1'],12,4349,587
17617,['4'],25,4349,587
17618,['4'],16,4349,587
17619,['4'],2,4352,587
17620,['3'],2,4352,587
17621,['1'],1,4350,587
17622,['4'],12,4351,587
17623,['4'],15,4486,606
17624,['4'],16,4350,587
17625,['3'],15,4350,587
17626,['1'],13,4350,587
17627,['3'],13,4350,587
17628,['1'],15,4350,587
17629,['1'],25,4375,625
17630,['2'],2,4350,587
17631,['4'],25,4374,625
17632,['4'],2,4350,587
17633,['1'],5,4352,587
17634,['1'],7,4350,587
17636,['4'],13,4350,587
17637,['2'],16,4350,587
17638,['4'],12,4375,625
17639,['1'],17,4350,587
17640,['1'],15,4350,587
17641,['1'],25,4486,606
17642,['4'],2,4350,587
17643,['2'],13,4350,587
17644,['3'],12,4350,587
17645,['2'],10,4350,587
17646,['4'],15,4350,587
17647,['3'],15,4350,587
17648,['3'],11,4481,605
17649,['4'],25,4351,587
17652,['4'],25,4485,606
17653,['3'],15,4373,589
17654,['3'],16,4351,587
17655,['3'],12,4346,587
17656,['2'],12,4350,587
17657,['1'],9,4485,606
17658,['1'],2,4484,606
17659,['3'],16,4347,587
17660,['2'],26,4352,587
17661,['4'],17,4352,587
17662,['4'],16,4350,587
17663,['4'],2,4484,606
17664,['4'],12,4484,606
17665,['1'],25,4349,587
17668,['2'],15,4353,588
17669,['1'],25,4353,588
17670,['1'],26,4353,588
17671,['3'],20,4522,611
17672,['2'],25,4365,588
17673,['2'],26,4353,588
17674,['4'],26,4353,588
17675,['1'],25,4353,588
17677,['4'],20,4365,588
17678,['2'],25,4553,617
17679,['1'],25,4353,588
17680,['4'],26,4365,588
17681,['2'],25,4353,588
17682,['1'],20,4360,588
17683,['2'],26,4353,588
17684,['4'],1,4361,588
17685,['4'],25,4353,588
17686,['3'],13,4355,588
17687,['1'],26,4353,588
17688,['2'],1,4353,588
17690,['2'],10,4353,588
17691,['2'],10,4365,588
17692,['1'],1,4355,588
17693,['4'],4,4355,588
17694,['1'],10,4355,588
17695,['1'],10,4355,588
17696,['2'],10,4355,588
17697,['1'],1,4355,588
17698,['2'],4,4355,588
17699,['2'],1,4355,588
17700,['2'],10,4355,588
17701,['2'],1,4355,588
17702,['2'],1,4355,588
17703,['1'],10,4355,588
17704,['3'],1,4355,588
17705,['1'],10,4355,588
17706,['3'],1,4356,588
17707,['2'],1,4356,588
17708,['1'],1,4356,588
17709,['1'],1,4356,588
17710,['3'],13,4356,588
17711,['3'],1,4356,588
17712,['4'],1,4356,588
17713,['1'],10,4356,588
17714,['1'],1,4356,588
17715,['2'],1,4356,588
17717,['1'],1,4356,588
17718,['3'],1,4353,588
17719,['1'],10,4356,588
17720,['1'],22,4357,588
17721,['1'],4,4362,588
17722,['3'],10,4357,588
17723,['2'],10,4357,588
17724,['2'],10,4358,588
17725,['1'],10,4358,588
17726,['4'],10,4358,588
17727,['2'],4,4358,588
17728,['1'],1,4358,588
17729,['3'],13,4358,588
17730,['3'],1,4358,588
17731,['2'],10,4358,588
17732,['1'],1,4358,588
17733,['3'],1,4358,588
17734,['2'],10,4358,588
17735,['2'],10,4353,588
17736,['4'],1,4358,588
17737,['2'],19,4358,588
17738,['1'],22,4359,588
17739,['2'],7,4359,588
17740,['3'],15,4359,588
17741,['2'],10,4359,588
17742,['3'],22,4359,588
17743,['2'],1,4359,588
17744,['2'],22,4359,588
17745,['3'],4,4359,588
17746,['1'],4,4359,588
17748,['4'],4,4360,588
17749,['2'],10,4361,588
17750,['1'],10,4361,588
17751,['1'],7,4361,588
17753,['1'],1,4361,588
17754,['1'],1,4361,588
17755,['1'],13,4365,588
17756,['2'],15,4361,588
17757,['1'],7,4361,588
17758,['3'],13,4355,588
17759,['1'],13,4361,588
17760,['2'],22,4361,588
17761,['1'],15,4361,588
17762,['4'],7,4361,588
17763,['1'],13,4361,588
17764,['3'],13,4360,588
17765,['2'],16,4361,588
17766,['2'],22,4361,588
17767,['1'],16,4361,588
17768,['1'],19,4361,588
17769,['2'],7,4361,588
17770,['2'],13,4361,588
17771,['2'],1,4361,588
17772,['3'],13,4361,588
17773,['2'],13,4361,588
17774,['1'],13,4361,588
17775,['1'],1,4361,588
17776,['1'],13,4361,588
17778,['3'],13,4361,588
17779,['2'],22,4362,588
17780,['3'],22,4362,588
17781,['4'],7,4362,588
17782,['3'],13,4362,588
17783,['1'],10,4362,588
17784,['1'],13,4361,588
17785,['2'],22,4362,588
17787,['2'],13,4363,588
17788,['4'],1,4363,588
17789,['2'],10,4362,588
17790,['1'],2,4363,588
17791,['1'],13,4363,588
17792,['3'],13,4363,588
17793,['4'],10,4361,588
17794,['3'],13,4363,588
17795,['1'],1,4363,588
17796,['4'],1,4363,588
17797,['1'],13,4363,588
17798,['1'],13,4364,588
17799,['3'],10,4364,588
17801,['2'],1,4364,588
17802,['2'],10,4360,588
17803,['1'],1,4365,588
17804,['1'],19,4365,588
17805,['1'],1,4358,588
17806,['1'],1,4365,588
17807,['2'],1,4365,588
17808,['1'],1,4365,588
17809,['3'],10,4365,588
17810,['4'],1,4365,588
17811,['3'],1,4356,588
17812,['4'],10,4365,588
17813,['1'],1,4361,588
17814,['1'],10,4365,588
17815,['1'],4,4358,588
17816,['1'],10,4553,617
17817,['1'],10,4365,588
17819,['1'],1,4365,588
17820,['2'],13,4365,588
17821,['2'],10,4365,588
17822,['1'],25,4365,588
17823,['1'],5,4365,588
17824,['3'],15,4365,588
17825,['4'],20,4365,588
17826,['2'],7,4365,588
17827,['2'],5,4365,588
17828,['3'],7,4365,588
17829,['3'],5,4365,588
17830,['1'],26,4365,588
17831,['4'],10,4365,588
17832,['3'],10,4365,588
17833,['4'],13,4365,588
17834,['3'],13,4365,588
17835,['4'],10,4365,588
17836,['1'],13,4365,588
17837,['2'],13,4362,588
17838,['4'],13,4365,588
17839,['4'],13,4365,588
17840,['1'],13,4365,588
17841,['1'],13,4365,588
17842,['4'],10,4365,588
17843,['4'],13,4365,588
17844,['2'],13,4365,588
17845,['4'],1,4365,588
17846,['2'],10,4365,588
17847,['3'],10,4365,588
17848,['3'],1,4365,588
17849,['1'],10,4365,588
17850,['1'],4,4365,588
17851,['2'],10,4365,588
17853,['3'],10,4365,588
17854,['3'],1,4365,588
17855,['3'],16,4365,588
17856,['2'],10,4365,588
17857,['1'],13,4365,588
17858,['2'],13,4365,588
17859,['1'],22,4365,588
17860,['2'],10,4365,588
17861,['1'],10,4365,588
17862,['4'],13,4365,588
17863,['2'],13,4365,588
17864,['4'],13,4365,588
17865,['2'],13,4365,588
17866,['1'],13,4365,588
17867,['4'],4,4365,588
17868,['2'],10,4365,588
